PING 10.0.100.129 (10.0.100.129) 56(84) bytes of data.
64 bytes from 10.0.100.129: icmp_seq=48 ttl=60 time=0.687 ms
64 bytes from 10.0.100.129: icmp_seq=49 ttl=60 time=0.793 ms
64 bytes from 10.0.100.129: icmp_seq=50 ttl=60 time=0.679 ms
64 bytes from 10.0.100.129: icmp_seq=51 ttl=60 time=0.655 ms
64 bytes from 10.0.100.129: icmp_seq=52 ttl=60 time=0.653 ms
64 bytes from 10.0.100.129: icmp_seq=53 ttl=60 time=0.796 ms
64 bytes from 10.0.100.129: icmp_seq=54 ttl=60 time=0.764 ms
64 bytes from 10.0.100.129: icmp_seq=55 ttl=60 time=0.689 ms
64 bytes from 10.0.100.129: icmp_seq=56 ttl=60 time=0.676 ms
64 bytes from 10.0.100.129: icmp_seq=57 ttl=60 time=0.642 ms
64 bytes from 10.0.100.129: icmp_seq=58 ttl=60 time=0.657 ms
64 bytes from 10.0.100.129: icmp_seq=59 ttl=60 time=0.633 ms
64 bytes from 10.0.100.129: icmp_seq=60 ttl=60 time=0.667 ms

--- 10.0.100.129 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58997ms
rtt min/avg/max/mdev = 0.593/0.672/0.871/0.051 ms
PING 10.0.100.129 (10.0.100.129) 56(84) bytes of data.
64 bytes from 10.0.100.129: icmp_seq=1 ttl=60 time=0.665 ms
64 bytes from 10.0.100.129: icmp_seq=2 ttl=60 time=0.680 ms
64 bytes from 10.0.100.129: icmp_seq=3 ttl=60 time=0.656 ms
64 bytes from 10.0.100.129: icmp_seq=4 ttl=60 time=0.639 ms
64 bytes from 10.0.100.129: icmp_seq=5 ttl=60 time=0.661 ms
64 bytes from 10.0.100.129: icmp_seq=6 ttl=60 time=0.683 ms
64 bytes from 10.0.100.129: icmp_seq=7 ttl=60 time=0.674 ms
64 bytes from 10.0.100.129: icmp_seq=8 ttl=60 time=0.663 ms
64 bytes from 10.0.100.129: icmp_seq=9 ttl=60 time=0.671 ms
64 bytes from 10.0.100.129: icmp_seq=10 ttl=60 time=0.675 ms
64 bytes from 10.0.100.129: icmp_seq=11 ttl=60 time=0.636 ms
64 bytes from 10.0.100.129: icmp_seq=12 ttl=60 time=0.638 ms
64 bytes from 10.0.100.129: icmp_seq=13 ttl=60 time=0.652 ms
64 bytes from 10.0.100.129: icmp_seq=14 ttl=60 time=0.628 ms
64 bytes from 10.0.100.129: icmp_seq=15 ttl=60 time=0.676 ms
64 bytes from 10.0.100.129: icmp_seq=16 ttl=60 time=0.663 ms
