PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.560 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.662 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.701 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.579 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.585 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.537 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.493 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.568 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.619 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.662 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59002ms
rtt min/avg/max/mdev = 0.443/0.593/2.094/0.213 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.632 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.594 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.525 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.515 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.566 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.518 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.594 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.521 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.618 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.613 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.607 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.631 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.561 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.612 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.610 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.566 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.576 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.544 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.370 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.537 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.538 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.597 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.558 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.538 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.563 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.442 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.627 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.406 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.548 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.471 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.508 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.528 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.530 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.515 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.564 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.516 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.518 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.514 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.563 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.618 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.435 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.538 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.408 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.389 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.400 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.451 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.568 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.613 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.370/0.544/0.632/0.065 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.613 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.647 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.595 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.540 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.567 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.592 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.569 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.397 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.557 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.450 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.468 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.686 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.613 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.579 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.491 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.537 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.558 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.467 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.535 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.542 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.567 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.616 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.561 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.505 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.587 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.619 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.475 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.551 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.477 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.574 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.641 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.542 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.541 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.442 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.561 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.622 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.627 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.536 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.589 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.604 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.467 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.515 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.442 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.535 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.615 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.607 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.521 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.488 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.546 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.580 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.383 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.514 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.520 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58998ms
rtt min/avg/max/mdev = 0.383/0.552/0.686/0.063 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.405 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.613 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.651 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.529 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.560 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.552 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.630 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.600 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.464 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.612 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.631 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.619 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.485 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.486 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.535 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.475 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.543 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.488 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.550 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.557 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.623 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.655 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.718 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.629 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.473 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.650 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.532 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.709 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.662 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.584 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.659 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.484 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.374 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.367 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.476 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.665 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.536 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.544 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.434 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.597 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.447 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.558 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.531 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.565 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.605 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.547 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.566 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.620 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.638 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.458 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58999ms
rtt min/avg/max/mdev = 0.367/0.561/0.718/0.077 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.621 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.587 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.570 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.660 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.589 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.603 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.566 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.485 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.597 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.447 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.604 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.617 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.589 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.528 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.555 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.603 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.591 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.605 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.624 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.442 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.519 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.498 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.543 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.603 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.659 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.563 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.548 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.562 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.470 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.541 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.566 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.546 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.614 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.562 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.504 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.514 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.640 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.553 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.527 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.496 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.595 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.551 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.617 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.618 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.451 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.518 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.444 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.512 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.411 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58999ms
rtt min/avg/max/mdev = 0.411/0.559/0.660/0.061 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.530 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.393 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.546 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.769 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.593 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.558 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.467 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.575 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.466 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.469 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.448 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.572 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.516 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.568 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.487 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.548 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.559 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.584 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.559 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.403 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.536 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.491 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.556 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.522 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.521 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.614 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.446 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.740 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.537 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.572 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.594 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.529 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.465 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.341 ms
