PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.825 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.757 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.836 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.823 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.728 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.766 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.854 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.807 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.749 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.845 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.806 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.754 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58999ms
rtt min/avg/max/mdev = 0.677/0.805/1.025/0.055 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.825 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.790 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.852 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.810 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.777 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=1.04 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.776 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.819 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.845 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.772 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.782 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.849 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.840 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.860 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.803 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.853 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.865 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.782 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.798 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.769 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.761 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.761 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.998 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.885 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.957 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.950 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.939 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.908 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.910 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=1.05 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.959 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.869 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.845 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.932 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.864 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.998 ms
64 bytes from 10.0.100.102: icmp_seq=41 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=42 ttl=63 time=0.783 ms
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.789 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.843 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.761 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.808 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.806 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.761 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.829 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.761 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.798 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.765 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.851 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.878 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.816 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.812 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.778 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.840 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.823 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59012ms
rtt min/avg/max/mdev = 0.761/0.842/1.058/0.075 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.822 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.781 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.815 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.936 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.770 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.816 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.861 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.837 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.799 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.802 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.795 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.774 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=1.03 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.786 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.830 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.740 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.786 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.804 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.783 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.837 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.832 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.790 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.811 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.784 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.782 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.781 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.856 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.816 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.830 ms
